The	1.79262
man	7.40829
said	4.35674
that	2.38224
the	2.01037
boys	10.4837
hurt	10.2347
himself	9.05161
.	2.46597
<eos>	0.0
The	1.79262
husband	11.7626
said	4.15067
that	2.73286
the	2.01048
boys	11.3171
convinced	13.0101
himself	12.7913
.	6.02787
<eos>	0.0
The	1.79262
father	10.2404
said	5.73736
that	2.61486
the	1.98574
boys	11.0385
confused	13.7436
himself	8.61449
.	2.65693
<eos>	0.0
The	1.79262
king	11.4317
said	4.83014
that	2.51994
the	1.87132
boys	10.8298
taught	10.7427
himself	6.88084
.	2.93035
<eos>	0.0
The	1.79262
brother	10.7127
said	5.19587
that	2.51033
the	1.8403
boys	10.8671
proved	10.3055
himself	10.5216
.	3.27921
<eos>	0.0
The	1.79262
prince	13.2487
said	7.13114
that	2.59213
the	1.75931
boys	11.1184
helped	9.57473
himself	8.99667
.	3.93886
<eos>	0.0
The	1.79262
grandfather	12.0572
said	5.23282
that	2.57511
the	1.69108
boys	10.8972
behaved	9.48056
himself	11.7957
.	2.48848
<eos>	0.0
The	1.79262
uncle	12.2405
said	2.79659
that	2.63492
the	1.80619
boys	10.9596
enjoyed	10.4599
himself	9.87391
.	2.38663
<eos>	0.0
The	1.79262
son	8.70189
said	4.62168
that	2.58681
the	2.01528
boys	11.2125
cleaned	16.0488
himself	6.68723
.	2.00794
<eos>	0.0
The	1.79262
actor	11.7284
said	5.77524
that	2.33708
the	1.77638
boys	10.633
repeated	12.571
himself	8.92737
.	2.06718
<eos>	0.0
