The	0.00
man	13.377936363220215
near	13.62673568725586
the	0.7088931202888489
girl	13.55179500579834
hurt	18.03293800354004
himself	8.657312393188477
.	2.1532700061798096
<eos>	-0.0
The	0.00
husband	18.16287612915039
near	16.357833862304688
the	0.9808005690574646
girl	12.34223461151123
convinced	17.204607009887695
himself	11.84351921081543
.	6.028864860534668
<eos>	-0.0
The	0.00
father	14.874659538269043
near	15.858187675476074
the	1.041359305381775
girl	12.551790237426758
confused	22.296297073364258
himself	8.736562728881836
.	1.9019756317138672
<eos>	-0.0
The	0.00
king	14.122408866882324
near	15.762688636779785
the	1.0771284103393555
girl	14.632606506347656
taught	14.66042423248291
himself	7.998284339904785
.	5.830322265625
<eos>	-0.0
The	0.00
brother	17.0623722076416
near	17.78595733642578
the	1.1176666021347046
girl	13.167043685913086
proved	16.011680603027344
himself	8.33775520324707
.	5.968465805053711
<eos>	-0.0
The	0.00
gentleman	18.49416160583496
near	14.80022144317627
the	1.3254356384277344
girl	14.44882869720459
helped	13.59703540802002
himself	11.090721130371094
.	5.5211405754089355
<eos>	-0.0
The	0.00
grandfather	18.86957359313965
near	17.299007415771484
the	1.0429025888442993
girl	14.545035362243652
behaved	23.855066299438477
himself	11.260537147521973
.	2.0556187629699707
<eos>	-0.0
The	0.00
bachelor	17.963411331176758
near	16.534025192260742
the	0.9689661860466003
girl	13.118480682373047
enjoyed	16.068405151367188
himself	12.482864379882812
.	2.99220871925354
<eos>	-0.0
The	0.00
son	14.979900360107422
near	18.348670959472656
the	1.1403157711029053
girl	13.3851318359375
cleaned	21.53594970703125
himself	10.227365493774414
.	2.2675232887268066
<eos>	-0.0
The	0.00
actor	14.651300430297852
near	14.96750259399414
the	0.8364214301109314
girl	14.923505783081055
repeated	20.982458114624023
himself	11.159873008728027
.	2.5189108848571777
<eos>	-0.0
