The	0.00
girls	15.920666694641113
said	10.580329895019531
that	2.379179000854492
the	2.584867238998413
man	8.471829414367676
hurt	14.557926177978516
himself	7.876977443695068
.	2.223567008972168
<eos>	-0.0
The	0.00
girls	15.920666694641113
said	10.580329895019531
that	2.379179000854492
the	2.584867238998413
husband	11.793839454650879
convinced	14.891670227050781
himself	11.137310028076172
.	7.197887897491455
<eos>	-0.0
The	0.00
girls	15.920666694641113
said	10.580329895019531
that	2.379179000854492
the	2.584867238998413
father	9.926554679870605
confused	19.214994430541992
himself	7.720129013061523
.	3.082254409790039
<eos>	-0.0
The	0.00
girls	15.920666694641113
said	10.580329895019531
that	2.379179000854492
the	2.584867238998413
king	10.65652847290039
taught	11.865406036376953
himself	6.8785858154296875
.	7.341699600219727
<eos>	-0.0
The	0.00
girls	15.920666694641113
said	10.580329895019531
that	2.379179000854492
the	2.584867238998413
brother	14.186775207519531
proved	13.981670379638672
himself	7.531928062438965
.	6.674980640411377
<eos>	-0.0
The	0.00
girls	15.920666694641113
said	10.580329895019531
that	2.379179000854492
the	2.584867238998413
prince	12.281686782836914
helped	10.66872787475586
himself	11.743337631225586
.	5.669713497161865
<eos>	-0.0
The	0.00
girls	15.920666694641113
said	10.580329895019531
that	2.379179000854492
the	2.584867238998413
grandfather	14.199127197265625
behaved	15.583023071289062
himself	12.081130027770996
.	2.6799187660217285
<eos>	-0.0
The	0.00
girls	15.920666694641113
said	10.580329895019531
that	2.379179000854492
the	2.584867238998413
uncle	15.103592872619629
enjoyed	10.890485763549805
himself	10.819700241088867
.	3.3563435077667236
<eos>	-0.0
The	0.00
girls	15.920666694641113
said	10.580329895019531
that	2.379179000854492
the	2.584867238998413
son	11.281590461730957
cleaned	20.944963455200195
himself	11.397526741027832
.	4.422657012939453
<eos>	-0.0
The	0.00
girls	15.920666694641113
said	10.580329895019531
that	2.379179000854492
the	2.584867238998413
actor	11.547609329223633
repeated	15.538972854614258
himself	11.372208595275879
.	3.18438720703125
<eos>	-0.0
