The	0.00
boy	15.281773567199707
suggested	13.330580711364746
that	1.8710378408432007
the	1.8207019567489624
sisters	11.55528736114502
disappointed	19.443471908569336
himself	9.616974830627441
.	3.4547741413116455
<eos>	-0.0
The	0.00
boy	15.281773567199707
said	8.464655876159668
that	2.2590394020080566
the	2.8216965198516846
girls	8.81901741027832
amused	16.698041915893555
himself	6.788824558258057
.	4.278304576873779
<eos>	-0.0
The	0.00
boy	15.281773567199707
suggested	13.330580711364746
that	1.8710378408432007
the	1.8207019567489624
girls	8.339179992675781
taught	12.83112621307373
himself	9.308150291442871
.	7.518335342407227
<eos>	-0.0
The	0.00
girl	16.160903930664062
said	8.480657577514648
that	2.0403666496276855
the	2.735246419906616
brothers	10.992883682250977
amused	16.958995819091797
herself	5.604476451873779
.	4.593745231628418
<eos>	-0.0
The	0.00
girl	16.160903930664062
suggested	13.125555038452148
that	1.6111620664596558
the	1.9004062414169312
brothers	10.15519905090332
convinced	15.507882118225098
herself	11.447474479675293
.	7.433586120605469
<eos>	-0.0
The	0.00
boy	15.281773567199707
said	8.464655876159668
that	2.2590394020080566
the	2.8216965198516846
<unk>	4.130272388458252
convinced	14.670647621154785
himself	9.611287117004395
.	7.952075004577637
<eos>	-0.0
The	0.00
boy	15.281773567199707
said	8.464655876159668
that	2.2590394020080566
the	2.8216965198516846
actresses	16.000585556030273
confused	17.13445281982422
himself	9.451937675476074
.	4.212523460388184
<eos>	-0.0
The	0.00
boy	15.281773567199707
said	8.464655876159668
that	2.2590394020080566
the	2.8216965198516846
<unk>	4.130272388458252
enjoyed	11.72812271118164
himself	10.031607627868652
.	3.8731799125671387
<eos>	-0.0
The	0.00
boy	15.281773567199707
suggested	13.330580711364746
that	1.8710378408432007
the	1.8207019567489624
wives	13.251701354980469
proved	14.239876747131348
himself	9.599710464477539
.	4.7458271980285645
<eos>	-0.0
The	0.00
girl	16.160903930664062
said	8.480657577514648
that	2.0403666496276855
the	2.735246419906616
men	8.04388427734375
enjoyed	10.4891357421875
herself	11.430435180664062
.	3.4996330738067627
<eos>	-0.0
