The	0.00
boy	15.281773567199707
suggested	13.330580711364746
that	1.8710378408432007
the	1.8207019567489624
brother	11.932713508605957
disappointed	20.197708129882812
himself	7.800236701965332
.	3.1979477405548096
<eos>	-0.0
The	0.00
boy	15.281773567199707
said	8.464655876159668
that	2.2590394020080566
the	2.8216965198516846
boy	7.032069206237793
amused	18.142772674560547
himself	5.025627613067627
.	4.10041618347168
<eos>	-0.0
The	0.00
boy	15.281773567199707
suggested	13.330580711364746
that	1.8710378408432007
the	1.8207019567489624
boy	6.521971225738525
taught	11.718217849731445
himself	5.267911911010742
.	7.386828899383545
<eos>	-0.0
The	0.00
girl	16.160903930664062
said	8.480657577514648
that	2.0403666496276855
the	2.735246419906616
sister	12.16179084777832
amused	20.52549934387207
herself	4.272881507873535
.	3.898667335510254
<eos>	-0.0
The	0.00
girl	16.160903930664062
suggested	13.125555038452148
that	1.6111620664596558
the	1.9004062414169312
sister	11.945324897766113
convinced	15.554313659667969
herself	8.909407615661621
.	7.691188812255859
<eos>	-0.0
The	0.00
boy	15.281773567199707
said	8.464655876159668
that	2.2590394020080566
the	2.8216965198516846
grandfather	12.468208312988281
convinced	15.524707794189453
himself	9.861708641052246
.	7.0282416343688965
<eos>	-0.0
The	0.00
boy	15.281773567199707
said	8.464655876159668
that	2.2590394020080566
the	2.8216965198516846
actor	9.971976280212402
confused	16.395112991333008
himself	6.565506935119629
.	3.0236337184906006
<eos>	-0.0
The	0.00
boy	15.281773567199707
said	8.464655876159668
that	2.2590394020080566
the	2.8216965198516846
grandfather	12.468208312988281
enjoyed	11.307374954223633
himself	10.438831329345703
.	3.622180461883545
<eos>	-0.0
The	0.00
boy	15.281773567199707
suggested	13.330580711364746
that	1.8710378408432007
the	1.8207019567489624
husband	10.579852104187012
proved	15.46608829498291
himself	4.780187129974365
.	5.854964256286621
<eos>	-0.0
The	0.00
girl	16.160903930664062
said	8.480657577514648
that	2.0403666496276855
the	2.735246419906616
woman	6.591176509857178
enjoyed	11.205889701843262
herself	10.748273849487305
.	3.2751622200012207
<eos>	-0.0
